epi_year,epi_week,target,municipio,tests,positives,negatives,positivity
2024,28,dengue,COLIDER,5,0,5,0.0
2024,28,dengue,CUIABA,20,0,20,0.0
2024,28,dengue,FLORIANOPOLIS,1,0,1,0.0
2024,28,dengue,JI-PARANA,1,0,1,0.0
2024,28,dengue,MIRASSOL D''OESTE,5,0,5,0.0
2024,28,dengue,NOBRES,1,0,1,0.0
2024,28,dengue,NOSSA SENHORA DO LIVRAMENTO,5,0,5,0.0
2024,28,dengue,NOVA MUTUM,1,0,1,0.0
2024,28,dengue,RONDONOPOLIS,1,0,1,0.0
2024,28,dengue,SANTA INES,1,0,1,0.0
2024,28,dengue,SINOP,8,0,8,0.0
2024,28,dengue,SORRISO,33,0,33,0.0
2024,28,dengue,TAPURAH,1,0,1,0.0
2024,28,dengue,VARZEA GRANDE,120,0,120,0.0
2024,28,dengue,VERA,1,0,1,0.0
2024,28,dengue,XANXERE,1,0,1,0.0
2024,28,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,TABAPORA,1,0,1,0.0
2024,28,doenca_de_chagas_aguda_chagas,CUIABA,1,0,1,0.0
2024,28,hansen_ase_hansen_ase,CUIABA,8,0,8,0.0
2024,28,hansen_ase_hansen_ase_teste_de_sensibilidade_genot_pico,CACERES,1,0,1,0.0
2024,28,hantavirus,TANGARA DA SERRA,5,0,5,0.0
2024,28,hepatite,ALTA FLORESTA,1,0,1,0.0
2024,28,hepatite,CUIABA,3,0,3,0.0
2024,28,hepatite,JATAI,1,0,1,0.0
2024,28,hepatite_a,ALTA FLORESTA,2,0,2,0.0
2024,28,hepatite_a,GUARANTA DO NORTE,2,0,2,0.0
2024,28,hepatite_b_hbv,ALTA FLORESTA,6,0,6,0.0
2024,28,hepatite_b_hbv,CACERES,1,0,1,0.0
2024,28,hepatite_b_hbv,CAMPOS DE JULIO,6,0,6,0.0
2024,28,hepatite_b_hbv,CUIABA,7,0,7,0.0
2024,28,hepatite_b_hbv,GUARANTA DO NORTE,6,0,6,0.0
2024,28,hepatite_b_hbv,SINOP,2,0,2,0.0
2024,28,hepatite_b_hbv,TANGARA DA SERRA,3,0,3,0.0
2024,28,hepatite_c_hcv,ALTA FLORESTA,1,0,1,0.0
2024,28,hepatite_c_hcv,CAMPOS DE JULIO,1,0,1,0.0
2024,28,hepatite_c_hcv,CUIABA,2,0,2,0.0
2024,28,hepatite_c_hcv,GUARANTA DO NORTE,1,0,1,0.0
2024,28,hepatite_c_hcv,TANGARA DA SERRA,1,0,1,0.0
2024,28,histoplasmose_histoplasmose,CUIABA,1,0,1,0.0
2024,28,histoplasmose_histoplasmose,NOBRES,1,0,1,0.0
2024,28,infec_o_coloniza_o_bact_rias_cultura,CUIABA,2,0,2,0.0
2024,28,infec_o_coloniza_o_bact_rias_cultura,VARZEA GRANDE,2,0,2,0.0
2024,28,infec_o_coloniza_o_bact_rias_identifica_o,CUIABA,2,0,2,0.0
2024,28,infec_o_coloniza_o_bact_rias_identifica_o,VARZEA GRANDE,1,0,1,0.0
2024,28,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade,CUIABA,4,0,4,0.0
2024,28,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade,VARZEA GRANDE,2,0,2,0.0
2024,28,infec_o_coloniza_o_pesquisa_de_genes_de_resist_ncia,CUIABA,2,0,2,0.0
2024,28,infec_o_coloniza_o_pesquisa_de_genes_de_resist_ncia,VARZEA GRANDE,1,0,1,0.0
2024,28,influenza,AGUA BOA,1,0,1,0.0
2024,28,influenza,CUIABA,6,0,6,0.0
2024,28,influenza,MATUPA,2,0,2,0.0
2024,28,influenza,NOSSA SENHORA DO LIVRAMENTO,1,0,1,0.0
2024,28,influenza,POCONE,1,0,1,0.0
2024,28,influenza,SAO PAULO,1,0,1,0.0
2024,28,influenza,SAPEZAL,1,0,1,0.0
2024,28,influenza,SINOP,2,0,2,0.0
2024,28,influenza,SORRISO,2,0,2,0.0
2024,28,influenza,TANGARA DA SERRA,2,0,2,0.0
2024,28,influenza,VARZEA GRANDE,10,0,10,0.0
2024,28,leptospira,TANGARA DA SERRA,3,0,3,0.0
2024,28,micobacterioses_cultura_para_fungos,CUIABA,1,0,1,0.0
2024,28,micobacterioses_fungos,CUIABA,1,0,1,0.0
2024,28,micobacterioses_fungos_teste_de_sensibilidade,CUIABA,1,0,1,0.0
2024,28,oropouche,CUIABA,1,0,1,0.0
2024,28,oropouche,TANGARA DA SERRA,1,0,1,0.0
2024,28,raiva_raiva,BARRA DO GARCAS,3,0,3,0.0
2024,28,raiva_raiva,BELO HORIZONTE,1,0,1,0.0
2024,28,raiva_raiva,COTRIGUACU,1,0,1,0.0
2024,28,raiva_raiva,CUIABA,1,0,1,0.0
2024,28,raiva_raiva,IPIRANGA DO NORTE,1,0,1,0.0
2024,28,raiva_raiva,JUARA,1,0,1,0.0
2024,28,raiva_raiva,MACAPA,1,0,1,0.0
2024,28,raiva_raiva,MOGI DAS CRUZES,1,0,1,0.0
2024,28,raiva_raiva,MONTE ALTO,1,0,1,0.0
2024,28,raiva_raiva,PEDRA PRETA,1,0,1,0.0
2024,28,raiva_raiva,RONDONOPOLIS,1,0,1,0.0
2024,28,raiva_raiva,SINOP,28,0,28,0.0
2024,28,raiva_raiva,SORRISO,1,0,1,0.0
2024,28,sars_cov_2,AGUA BOA,3,0,3,0.0
2024,28,sars_cov_2,ARAPUTANGA,1,0,1,0.0
2024,28,sars_cov_2,CONFRESA,2,0,2,0.0
2024,28,sars_cov_2,CUIABA,14,0,14,0.0
2024,28,sars_cov_2,NOBRES,2,0,2,0.0
2024,28,sars_cov_2,NOSSA SENHORA DO LIVRAMENTO,5,0,5,0.0
2024,28,sars_cov_2,PRIMAVERA DO LESTE,2,0,2,0.0
2024,28,sars_cov_2,SINOP,2,0,2,0.0
2024,28,sars_cov_2,VARZEA GRANDE,23,0,23,0.0
2024,28,tuberculose,AGUA BOA,1,0,1,0.0
2024,28,tuberculose,CACERES,1,0,1,0.0
2024,28,tuberculose,COLIDER,1,0,1,0.0
2024,28,tuberculose,CUIABA,90,1,89,0.011111111111111112
2024,28,tuberculose,DIAMANTINO,3,0,3,0.0
2024,28,tuberculose,GUIRATINGA,1,0,1,0.0
2024,28,tuberculose,MARCELANDIA,1,0,1,0.0
2024,28,tuberculose,NOBRES,1,0,1,0.0
2024,28,tuberculose,NOVA MUTUM,6,0,6,0.0
2024,28,tuberculose,PEDRA PRETA,2,0,2,0.0
2024,28,tuberculose,QUIRINOPOLIS,1,0,1,0.0
2024,28,tuberculose,RONDONOPOLIS,1,0,1,0.0
2024,28,tuberculose,SAO JOSE DO RIO CLARO,3,0,3,0.0
2024,28,tuberculose,SAO LUIS,1,0,1,0.0
2024,28,tuberculose,SINOP,38,0,38,0.0
2024,28,tuberculose,TANGARA DA SERRA,2,0,2,0.0
2024,28,tuberculose,UBERLANDIA,1,0,1,0.0
2024,28,tuberculose,UNIAO DO SUL,3,0,3,0.0
2024,28,tuberculose,VARZEA GRANDE,15,0,15,0.0
2024,28,tuberculose,VILA BELA DA SANTISSIMA TRINDADE,1,0,1,0.0
2024,28,var_ola_var_ola,GAMELEIRA,1,0,1,0.0
2024,28,var_ola_varicela_zoster_biologia_molecular,GAMELEIRA,1,0,1,0.0
2024,28,varicela_herpes_zoster_herpes_simplex_1_e_2_biologia_molecular,BARRA DO GARCAS,1,0,1,0.0
2024,28,varicela_herpes_zoster_varicela_zoster_biologia_molecular,BARRA DO GARCAS,1,0,1,0.0
2024,28,zika,CUIABA,5,0,5,0.0
2024,28,zika,NOBRES,2,0,2,0.0
2024,28,zika,RONDONOPOLIS,2,0,2,0.0
2024,28,zika,TANGARA DA SERRA,1,0,1,0.0
2024,28,zika,VARZEA GRANDE,3,0,3,0.0
2024,29,chikungunya,BARRA DO BUGRES,2,0,2,0.0
2024,29,chikungunya,CAMPO NOVO DO PARECIS,13,0,13,0.0
2024,29,chikungunya,CHAPADA DOS GUIMARAES,3,0,3,0.0
2024,29,chikungunya,CUIABA,11,0,11,0.0
2024,29,chikungunya,MIRASSOL D''OESTE,1,0,1,0.0
2024,29,chikungunya,QUERENCIA,1,0,1,0.0
2024,29,chikungunya,RONDONOPOLIS,7,0,7,0.0
2024,29,chikungunya,SINOP,2,0,2,0.0
2024,29,chikungunya,TAPURAH,2,0,2,0.0
2024,29,dengue,ACRELANDIA,1,0,1,0.0
2024,29,dengue,AGUA BOA,2,0,2,0.0
2024,29,dengue,ALTA FLORESTA,17,0,17,0.0
2024,29,dengue,ALTO ALEGRE DO MARANHAO,1,0,1,0.0
2024,29,dengue,ARAPUTANGA,13,0,13,0.0
2024,29,dengue,BARRA DO BUGRES,1,0,1,0.0
2024,29,dengue,BOM JESUS DO TOCANTINS,1,0,1,0.0
2024,29,dengue,BRASNORTE,8,0,8,0.0
2024,29,dengue,CACERES,44,0,44,0.0
2024,29,dengue,CAMPO NOVO DO PARECIS,2,0,2,0.0
2024,29,dengue,CANARANA,2,0,2,0.0
2024,29,dengue,CHAPADA DOS GUIMARAES,6,0,6,0.0
2024,29,dengue,COLIDER,2,0,2,0.0
2024,29,dengue,COMODORO,1,0,1,0.0
2024,29,dengue,CONQUISTA D''OESTE,7,0,7,0.0
2024,29,dengue,CUIABA,69,0,69,0.0
2024,29,dengue,DOM ELISEU,1,0,1,0.0
2024,29,dengue,ESPERANTINOPOLIS,1,0,1,0.0
2024,29,dengue,FELIZ NATAL,2,0,2,0.0
2024,29,dengue,GENERAL CARNEIRO,1,0,1,0.0
2024,29,dengue,GUARANTA DO NORTE,11,0,11,0.0
2024,29,dengue,IPIRANGA DO NORTE,1,0,1,0.0
2024,29,dengue,ITAUBA,1,0,1,0.0
2024,29,dengue,JUARA,4,0,4,0.0
2024,29,dengue,MANAUS,1,0,1,0.0
2024,29,dengue,MARINGA,1,0,1,0.0
2024,29,dengue,MATUPA,46,0,46,0.0
2024,29,dengue,MIRASSOL D''OESTE,10,0,10,0.0
2024,29,dengue,NOBRES,3,0,3,0.0
2024,29,dengue,NOSSA SENHORA DO LIVRAMENTO,1,0,1,0.0
2024,29,dengue,NOVA MUTUM,85,0,85,0.0
2024,29,dengue,NOVA SANTA HELENA,9,0,9,0.0
2024,29,dengue,NOVA UBIRATA,2,0,2,0.0
2024,29,dengue,NOVO PROGRESSO,1,0,1,0.0
2024,29,dengue,NOVO SAO JOAQUIM,5,0,5,0.0
2024,29,dengue,OURILANDIA DO NORTE,3,0,3,0.0
2024,29,dengue,PEIXOTO DE AZEVEDO,1,0,1,0.0
2024,29,dengue,PONTES E LACERDA,3,0,3,0.0
2024,29,dengue,PORTO VELHO,4,0,4,0.0
2024,29,dengue,RONDONOPOLIS,4,0,4,0.0
2024,29,dengue,SANTA RITA DO TRIVELATO,1,0,1,0.0
2024,29,dengue,SAO JOSE DOS QUATRO MARCOS,16,0,16,0.0
2024,29,dengue,SAO MIGUEL DO OESTE,1,0,1,0.0
2024,29,dengue,SAPEZAL,1,0,1,0.0
2024,29,dengue,SINOP,13,0,13,0.0
2024,29,dengue,SORRISO,169,0,169,0.0
2024,29,dengue,TAPURAH,1,0,1,0.0
2024,29,dengue,VARZEA GRANDE,172,0,172,0.0
2024,29,dengue,XAMBIOA,1,0,1,0.0
2024,29,doen_a_de_chagas_chagas_igg,CAMPO NOVO DO PARECIS,1,0,1,0.0
2024,29,doenca_de_chagas_aguda_chagas_igg,BRASILIA,1,0,1,0.0
2024,29,doenca_de_chagas_aguda_chagas_igg,CUIABA,2,0,2,0.0
2024,29,doenca_de_chagas_aguda_chagas_igg,TANGARA DA SERRA,1,0,1,0.0
2024,29,doenca_de_chagas_aguda_chagas_igg,VARZEA GRANDE,1,0,1,0.0
2024,29,esquistossomose_esquistossomose_sorologia,CHAPADA DOS GUIMARAES,1,0,1,0.0
2024,29,esquistossomose_esquistossomose_sorologia,PONTES E LACERDA,1,0,1,0.0
2024,29,febre_amarela,VARZEA GRANDE,1,0,1,0.0
2024,29,hansen_ase_hansen_ase,CUIABA,19,0,19,0.0
2024,29,hantavirus,NOVO MUNDO,6,0,6,0.0
2024,29,hantavirus,TANGARA DA SERRA,3,0,3,0.0
2024,29,hantavirus,VARZEA GRANDE,2,0,2,0.0
2024,29,hepatite,NOVA MUTUM,3,0,3,0.0
2024,29,hepatite,PONTES E LACERDA,1,0,1,0.0
2024,29,hepatite_a,GUARANTA DO NORTE,2,0,2,0.0
2024,29,hepatite_b_hbv,CANARANA,12,0,12,0.0
2024,29,hepatite_b_hbv,CONFRESA,6,0,6,0.0
2024,29,hepatite_b_hbv,CUIABA,6,0,6,0.0
2024,29,hepatite_b_hbv,FELIZ NATAL,2,0,2,0.0
2024,29,hepatite_b_hbv,GUARANTA DO NORTE,30,0,30,0.0
2024,29,hepatite_b_hbv,JUINA,12,0,12,0.0
2024,29,hepatite_b_hbv,JURUENA,6,0,6,0.0
2024,29,hepatite_b_hbv,NOVA MUTUM,13,0,13,0.0
2024,29,hepatite_b_hbv,SINOP,6,0,6,0.0
2024,29,hepatite_c_hcv,AGUA BOA,2,0,2,0.0
2024,29,hepatite_c_hcv,BARRA DO GARCAS,2,0,2,0.0
2024,29,hepatite_c_hcv,CAMPO VERDE,1,0,1,0.0
2024,29,hepatite_c_hcv,CONFRESA,1,0,1,0.0
2024,29,hepatite_c_hcv,CUIABA,9,0,9,0.0
2024,29,hepatite_c_hcv,GUARANTA DO NORTE,1,0,1,0.0
2024,29,hepatite_c_hcv,JUARA,2,0,2,0.0
2024,29,hepatite_c_hcv,JUINA,1,0,1,0.0
2024,29,hepatite_c_hcv,JUSCIMEIRA,1,0,1,0.0
2024,29,hepatite_c_hcv,NATAL,1,0,1,0.0
2024,29,hepatite_c_hcv,NOVA MUTUM,1,0,1,0.0
2024,29,hepatite_c_hcv,NOVA XAVANTINA,1,0,1,0.0
2024,29,hepatite_c_hcv,PONTES E LACERDA,1,0,1,0.0
2024,29,hepatite_c_hcv,RIO BRANCO,1,0,1,0.0
2024,29,hepatite_c_hcv,RONDONOPOLIS,7,0,7,0.0
2024,29,hepatite_c_hcv,SAO JOSE DO RIO CLARO,1,0,1,0.0
2024,29,hepatite_c_hcv,SERRA,1,0,1,0.0
2024,29,hepatite_c_hcv,SINOP,1,0,1,0.0
2024,29,hepatite_c_hcv,SORRISO,1,0,1,0.0
2024,29,hepatite_c_hcv,TABAPORA,1,0,1,0.0
2024,29,hepatite_c_hcv,VARZEA GRANDE,3,0,3,0.0
2024,29,htlv_htlv_i_ii_v_rus_linfotr_pico_humano_tipo_i_e_ii,GUARANTA DO NORTE,1,0,1,0.0
2024,29,infec_o_coloniza_o_bact_rias_cultura,ARIPUANA,1,0,1,0.0
2024,29,influenza,ALTA FLORESTA,1,0,1,0.0
2024,29,influenza,CAMPO VERDE,4,0,4,0.0
2024,29,influenza,CHAPADA DOS GUIMARAES,1,0,1,0.0
2024,29,influenza,COLIDER,1,0,1,0.0
2024,29,influenza,CUIABA,9,0,9,0.0
2024,29,influenza,LAMBARI D''OESTE,1,0,1,0.0
2024,29,influenza,LUCAS DO RIO VERDE,1,0,1,0.0
2024,29,influenza,NOVA BANDEIRANTES,2,0,2,0.0
2024,29,influenza,POCONE,1,0,1,0.0
2024,29,influenza,VARZEA GRANDE,6,0,6,0.0
2024,29,leishmaniose,VILA RICA,1,0,1,0.0
2024,29,leptospira,ALTA FLORESTA,2,0,2,0.0
2024,29,meningite,AGUA BOA,1,0,1,0.0
2024,29,meningite,CAMPO VERDE,2,0,2,0.0
2024,29,meningite,CUIABA,5,0,5,0.0
2024,29,meningite,JUINA,1,0,1,0.0
2024,29,meningite,PRIMAVERA DO LESTE,2,0,2,0.0
2024,29,meningite,QUERENCIA,2,0,2,0.0
2024,29,meningite,TANGARA DA SERRA,2,0,2,0.0
2024,29,micobacterioses_cultura_para_fungos,CUIABA,1,0,1,0.0
2024,29,micobacterioses_fungos_teste_de_sensibilidade,CUIABA,1,0,1,0.0
2024,29,paracoccidioidomicose_paracoccidioidomicose,SORRISO,1,0,1,0.0
2024,29,paralisia_fl_cida_aguda_poliomielite_poliomielite_paralisia_fl_cida_aguda,VARZEA GRANDE,1,0,1,0.0
2024,29,paralisia_fl_cida_aguda_poliomielite_poliomielite_paralisia_fl_cida_aguda_biolog,VARZEA GRANDE,2,0,2,0.0
2024,29,raiva_raiva,AGUA BOA,1,0,1,0.0
2024,29,raiva_raiva,ALTA FLORESTA,1,0,1,0.0
2024,29,raiva_raiva,ARAPUTANGA,8,0,8,0.0
2024,29,raiva_raiva,CAMPOS DE JULIO,11,0,11,0.0
2024,29,raiva_raiva,CHAPADA DOS GUIMARAES,13,0,13,0.0
2024,29,raiva_raiva,CHAPADAO DO SUL,1,0,1,0.0
2024,29,raiva_raiva,COLIDER,4,0,4,0.0
2024,29,raiva_raiva,CUIABA,2,0,2,0.0
2024,29,raiva_raiva,GAUCHA DO NORTE,2,0,2,0.0
2024,29,raiva_raiva,INDIAVAI,1,0,1,0.0
2024,29,raiva_raiva,LUCAS DO RIO VERDE,5,0,5,0.0
2024,29,raiva_raiva,NOVA GUARITA,6,0,6,0.0
2024,29,raiva_raiva,PORTO DOS GAUCHOS,5,0,5,0.0
2024,29,raiva_raiva,PRIMAVERA DO LESTE,1,0,1,0.0
2024,29,raiva_raiva,SANTO ANTONIO DO LEVERGER,1,0,1,0.0
2024,29,raiva_raiva,SINOP,33,0,33,0.0
2024,29,sars_cov_2,AGUA BOA,1,0,1,0.0
2024,29,sars_cov_2,APIACAS,1,0,1,0.0
2024,29,sars_cov_2,ARAPUTANGA,10,0,10,0.0
2024,29,sars_cov_2,ARIPUANA,3,0,3,0.0
2024,29,sars_cov_2,CACERES,7,0,7,0.0
2024,29,sars_cov_2,CAMPO GRANDE,1,0,1,0.0
2024,29,sars_cov_2,CASTANHEIRA,1,0,1,0.0
2024,29,sars_cov_2,CUIABA,18,0,18,0.0
2024,29,sars_cov_2,GENERAL CARNEIRO,1,0,1,0.0
2024,29,sars_cov_2,JANGADA,2,0,2,0.0
2024,29,sars_cov_2,LAMBARI D''OESTE,2,0,2,0.0
2024,29,sars_cov_2,LUCAS DO RIO VERDE,1,0,1,0.0
2024,29,sars_cov_2,NORTELANDIA,1,0,1,0.0
2024,29,sars_cov_2,NOSSA SENHORA DO LIVRAMENTO,2,0,2,0.0
2024,29,sars_cov_2,POCONE,2,0,2,0.0
2024,29,sars_cov_2,PONTES E LACERDA,1,0,1,0.0
2024,29,sars_cov_2,PRIMAVERA DO LESTE,5,0,5,0.0
2024,29,sars_cov_2,SALTO DO CEU,1,0,1,0.0
2024,29,sars_cov_2,SANTO ANTONIO DO LEVERGER,1,0,1,0.0
2024,29,sars_cov_2,VARZEA GRANDE,16,0,16,0.0
2024,29,tuberculose,ALTA FLORESTA,2,0,2,0.0
2024,29,tuberculose,ARAGUAINA,3,0,3,0.0
2024,29,tuberculose,ARIPUANA,2,0,2,0.0
2024,29,tuberculose,BARRA DO BUGRES,4,1,3,0.25
2024,29,tuberculose,CACERES,2,0,2,0.0
2024,29,tuberculose,CAMPINAPOLIS,2,1,1,0.5
2024,29,tuberculose,CAMPO VERDE,5,0,5,0.0
2024,29,tuberculose,CASTANHEIRA,7,1,6,0.14285714285714285
2024,29,tuberculose,CHAPADA DOS GUIMARAES,2,0,2,0.0
2024,29,tuberculose,COLIDER,2,0,2,0.0
2024,29,tuberculose,CUIABA,164,5,159,0.03048780487804878
2024,29,tuberculose,DENISE,2,0,2,0.0
2024,29,tuberculose,DIAMANTINO,1,1,0,1.0
2024,29,tuberculose,JUINA,2,0,2,0.0
2024,29,tuberculose,LUCIARA,2,0,2,0.0
2024,29,tuberculose,MANAUS,1,0,1,0.0
2024,29,tuberculose,MATUPA,1,0,1,0.0
2024,29,tuberculose,MIRASSOL D''OESTE,1,0,1,0.0
2024,29,tuberculose,NORTELANDIA,1,0,1,0.0
2024,29,tuberculose,NOSSA SENHORA DO LIVRAMENTO,5,2,3,0.4
2024,29,tuberculose,NOVA BRASILANDIA D''OESTE,2,0,2,0.0
2024,29,tuberculose,NOVA LACERDA,2,0,2,0.0
2024,29,tuberculose,NOVA MUTUM,9,0,9,0.0
2024,29,tuberculose,NOVA SANTA HELENA,4,0,4,0.0
2024,29,tuberculose,PARANATINGA,3,0,3,0.0
2024,29,tuberculose,PEDRA PRETA,2,1,1,0.5
2024,29,tuberculose,PEIXOTO DE AZEVEDO,5,0,5,0.0
2024,29,tuberculose,POCONE,2,0,2,0.0
2024,29,tuberculose,PONTAL DO ARAGUAIA,3,0,3,0.0
2024,29,tuberculose,PONTES E LACERDA,2,0,2,0.0
2024,29,tuberculose,PRIMAVERA DO LESTE,2,0,2,0.0
2024,29,tuberculose,RONDONOPOLIS,1,0,1,0.0
2024,29,tuberculose,SANTA RITA DO TRIVELATO,1,0,1,0.0
2024,29,tuberculose,SANTOS,1,0,1,0.0
2024,29,tuberculose,SAO CARLOS,3,0,3,0.0
2024,29,tuberculose,SAO FELIX DO ARAGUAIA,1,0,1,0.0
2024,29,tuberculose,SAO JOSE DO RIO CLARO,1,0,1,0.0
2024,29,tuberculose,SINOP,61,2,59,0.03278688524590164
2024,29,tuberculose,TANGARA DA SERRA,6,0,6,0.0
2024,29,tuberculose,VARZEA GRANDE,96,1,95,0.010416666666666666
2024,29,zika,ARAPUTANGA,4,0,4,0.0
2024,29,zika,CACERES,1,0,1,0.0
2024,29,zika,CUIABA,4,0,4,0.0
2024,29,zika,SORRISO,2,0,2,0.0
2024,30,chikungunya,AGUA BOA,4,0,4,0.0
2024,30,chikungunya,ALTO ARAGUAIA,2,0,2,0.0
2024,30,chikungunya,ARACRUZ,1,0,1,0.0
2024,30,chikungunya,ARENAPOLIS,114,0,114,0.0
2024,30,chikungunya,ARIPUANA,10,0,10,0.0
2024,30,chikungunya,BARRA DO BUGRES,3,0,3,0.0
2024,30,chikungunya,CACERES,2,0,2,0.0
2024,30,chikungunya,CAMPINAPOLIS,2,0,2,0.0
2024,30,chikungunya,CAMPO NOVO DO PARECIS,45,0,45,0.0
2024,30,chikungunya,CHAPADA DOS GUIMARAES,87,0,87,0.0
2024,30,chikungunya,CUIABA,30,0,30,0.0
2024,30,chikungunya,DENISE,3,0,3,0.0
2024,30,chikungunya,ICARA,1,0,1,0.0
2024,30,chikungunya,LAMBARI D''OESTE,14,0,14,0.0
2024,30,chikungunya,MIRASSOL D''OESTE,13,0,13,0.0
2024,30,chikungunya,NOVA MARILANDIA,3,0,3,0.0
2024,30,chikungunya,NOVA MUTUM,8,0,8,0.0
2024,30,chikungunya,NOVA OLIMPIA,2,0,2,0.0
2024,30,chikungunya,QUERENCIA,8,0,8,0.0
2024,30,chikungunya,RIO VERDE,2,0,2,0.0
2024,30,chikungunya,RONDONOPOLIS,42,0,42,0.0
2024,30,chikungunya,SINOP,1,0,1,0.0
2024,30,chikungunya,SORRISO,13,0,13,0.0
2024,30,chikungunya,TANGARA DA SERRA,3,0,3,0.0
2024,30,chikungunya,VARZEA GRANDE,2,0,2,0.0
2024,30,dengue,AGUA CLARA,1,0,1,0.0
2024,30,dengue,ALTA FLORESTA,1,0,1,0.0
2024,30,dengue,ALTO ALEGRE DO PINDARE,3,0,3,0.0
2024,30,dengue,ARAPUTANGA,14,0,14,0.0
2024,30,dengue,ARENAPOLIS,10,0,10,0.0
2024,30,dengue,BARRA DO BUGRES,113,0,113,0.0
2024,30,dengue,CACERES,554,0,554,0.0
2024,30,dengue,CAMPINAPOLIS,1,0,1,0.0
2024,30,dengue,COLIDER,7,0,7,0.0
2024,30,dengue,COMODORO,2,0,2,0.0
2024,30,dengue,COTRIGUACU,2,0,2,0.0
2024,30,dengue,CUIABA,68,0,68,0.0
2024,30,dengue,CURVELANDIA,2,0,2,0.0
2024,30,dengue,GAUCHA DO NORTE,1,0,1,0.0
2024,30,dengue,GENERAL CARNEIRO,16,0,16,0.0
2024,30,dengue,GUARANTA DO NORTE,8,0,8,0.0
2024,30,dengue,ITANHANGA,1,0,1,0.0
2024,30,dengue,MANAUS,9,0,9,0.0
2024,30,dengue,MATUPA,1,0,1,0.0
2024,30,dengue,MINEIROS,1,0,1,0.0
2024,30,dengue,MIRASSOL D''OESTE,50,0,50,0.0
2024,30,dengue,NORTELANDIA,1,0,1,0.0
2024,30,dengue,NOSSA SENHORA DO LIVRAMENTO,4,0,4,0.0
2024,30,dengue,NOVA CANAA DO NORTE,1,0,1,0.0
2024,30,dengue,NOVA GUARITA,1,0,1,0.0
2024,30,dengue,NOVA MONTE VERDE,1,0,1,0.0
2024,30,dengue,NOVA MUTUM,63,0,63,0.0
2024,30,dengue,NOVA SANTA HELENA,71,0,71,0.0
2024,30,dengue,NOVA UBIRATA,2,0,2,0.0
2024,30,dengue,NOVA XAVANTINA,6,0,6,0.0
2024,30,dengue,NOVO SAO JOAQUIM,1,0,1,0.0
2024,30,dengue,ORIXIMINA,2,0,2,0.0
2024,30,dengue,PACARAIMA,4,0,4,0.0
2024,30,dengue,PILOEZINHOS,1,0,1,0.0
2024,30,dengue,PONTES E LACERDA,4,0,4,0.0
2024,30,dengue,PORTO ESTRELA,3,0,3,0.0
2024,30,dengue,PORTO VELHO,4,0,4,0.0
2024,30,dengue,PRIMAVERA DO LESTE,27,0,27,0.0
2024,30,dengue,RECIFE,4,0,4,0.0
2024,30,dengue,RIO BRANCO,13,0,13,0.0
2024,30,dengue,RIO VERDE,2,0,2,0.0
2024,30,dengue,RONDONOPOLIS,5,0,5,0.0
2024,30,dengue,SALTO DO CEU,3,0,3,0.0
2024,30,dengue,SANTA CARMEM,1,0,1,0.0
2024,30,dengue,SANTAREM,2,0,2,0.0
2024,30,dengue,SANTO ANTONIO DO LEVERGER,8,0,8,0.0
2024,30,dengue,SAO JOSE DO RIO CLARO,4,0,4,0.0
2024,30,dengue,SAO JOSE DOS QUATRO MARCOS,68,0,68,0.0
2024,30,dengue,SENADOR LA ROCQUE,1,0,1,0.0
2024,30,dengue,SINOP,13,0,13,0.0
2024,30,dengue,SORRISO,101,0,101,0.0
2024,30,dengue,TANGARA DA SERRA,2,0,2,0.0
2024,30,dengue,TURILANDIA,6,0,6,0.0
2024,30,dengue,VARZEA GRANDE,212,0,212,0.0
2024,30,dengue,VIANOPOLIS,4,0,4,0.0
2024,30,doen_a_de_chagas_chagas_igg,CUIABA,1,0,1,0.0
2024,30,doen_a_de_chagas_chagas_igg,GUARANTA DO NORTE,1,0,1,0.0
2024,30,doen_a_de_chagas_chagas_igg,JUINA,1,0,1,0.0
2024,30,doen_a_de_chagas_chagas_igg,SORRISO,11,0,11,0.0
2024,30,doen_a_de_lyme_borreliose_biologia_molecular,SINOP,1,0,1,0.0
2024,30,doen_a_de_lyme_brucelose_igg,PONTES E LACERDA,1,0,1,0.0
2024,30,doen_a_de_lyme_lyme_igg,PONTES E LACERDA,1,0,1,0.0
2024,30,doen_a_de_lyme_lyme_igg,SINOP,1,0,1,0.0
2024,30,doen_a_de_lyme_lyme_igm,PONTES E LACERDA,1,0,1,0.0
2024,30,doen_a_de_lyme_lyme_igm,SINOP,1,0,1,0.0
2024,30,doen_as_sexualmente_transmitidas_clamidia_biologia_molecular,CACERES,1,0,1,0.0
2024,30,doenca_de_chagas_aguda_chagas_igg,CUIABA,6,0,6,0.0
2024,30,esquistossomose_esquistossomose,CHAPADA DOS GUIMARAES,1,0,1,0.0
2024,30,esquistossomose_esquistossomose,PONTES E LACERDA,1,0,1,0.0
2024,30,esquistossomose_esquistossomose_sorologia,CHAPADA DOS GUIMARAES,1,0,1,0.0
2024,30,febre_amarela,ALTA FLORESTA,5,0,5,0.0
2024,30,febre_amarela,TANGARA DA SERRA,1,0,1,0.0
2024,30,hansen_ase_hansen_ase,CUIABA,15,0,15,0.0
